Year,Exporter,Importer,HSCode,Weight,Value,EstimationMethod,UnitPrice($/kg)
2024,NAM,COG,6310,1398.64,3.134,Original,0.002240748
2024,SGP,NLD,6309,6705550.0,18615.012,Original,0.00277606
2024,SVK,HUN,6310,903160.0,980.637,Original,0.001085784
2024,SVN,THA,6310,1517270.0,4966.704,Original,0.003273448
2024,AGO,PRT,6310,243.0,2.15,Original,0.008847737
2024,DNK,ESP,6309,32480.0,471.101,Original,0.014504341
2024,GRC,PAK,6310,110760.0,1199.278,Original,0.010827718
2024,ITA,EGY,6310,106900.0,1189.338,Original,0.011125706
2024,KGZ,RUS,6310,80000.0,447.0,Original,0.0055875
2024,LUX,DEU,6310,459903.22,6508.787,Original,0.014152515
2024,PER,KOR,6310,0.087,0.001,Original,0.011494253
2024,UKR,LVA,6310,2208.65,23.87,Original,0.010807507
2024,GMB,SEN,6309,23000.0,371.457,Original,0.016150304
2024,LVA,IRQ,6309,22000.0,523.938,Original,0.023815364
2024,MAR,BEN,6310,10.0,0.201,Original,0.0201
2024,ROU,UKR,6310,21088.0,459.46,Original,0.021787747
2024,SGP,GBR,6309,7319510.0,154416.893,Original,0.021096616
2024,ESP,MYS,6309,260440.0,3929.961,Original,0.015089698
2024,ESP,NOR,6310,7648.5,145.047,Original,0.018964111
2024,AGO,NAM,6310,34206.1,926.46,Original,0.027084643
2024,BEL,LTU,6310,27025.5,877.886,Original,0.032483617
2024,CHN,TUN,6309,72714.0,2088.0,Original,0.028715241
2024,KGZ,KAZ,6310,1153050.0,38584.0,Original,0.033462556
2024,ROU,SVK,6309,67938.0,2189.64,Original,0.032229974
2024,AUT,SRB,6309,2565.0,107.156,Original,0.041776218
2024,BRA,BOL,6309,105.0,4.0,Original,0.038095238
2024,AGO,ARE,6310,167.0,6.56,Original,0.039281437
2024,NAM,MOZ,6310,502.75,19.284,Original,0.038357036
2024,SWE,UKR,6310,69000.0,2744.227,Original,0.039771406
2024,AGO,USA,6310,4005.0,186.0,Original,0.046441948
2024,CHN,QAT,6309,8612.0,463.0,Original,0.053762192
2024,HND,BRA,6309,935.0,50.0,Original,0.053475936
2024,HND,FRA,6309,8463.0,436.44,Original,0.051570365
2024,HND,GTM,6310,254902.0,12745.1,Original,0.05
2024,IDN,ZAF,6309,466.78,22.5,Original,0.048202579
2024,NOR,ALB,6309,24156.0,1264.025,Original,0.052327579
2024,SWE,CAN,6309,387785.55,18074.049,Original,0.046608361
2024,BEL,IND,6310,8014420.0,510890.039,Original,0.063746352
2024,JPN,AFG,6309,206192.0,12235.219,Original,0.059338961
2024,KAZ,TJK,6309,19707100.0,1133883.68,Original,0.057536811
2024,LVA,PAK,6309,770160.0,44226.612,Original,0.057425226
2024,MYS,SLE,6309,790.0,43.702,Original,0.055318987
2024,HUN,ARE,6310,155136.0,9676.0,Original,0.062371081
2024,ITA,ARE,6310,21626.0,1208.2,Original,0.055867937
2024,SAU,TUR,6309,9000.0,538.667,Original,0.059851889
2024,ROU,ESP,6310,60005.0,3661.8,Original,0.061024915
2024,TZA,SDN,6309,8000.0,464.03,Original,0.05800375
2024,AGO,BGR,6309,1867.0,133.0,Original,0.071237279
2024,AGO,IDN,6310,243.0,16.89,Original,0.069506173
2024,CHL,SLV,6310,71.64,5.0,Original,0.069793412
2024,ECU,PAN,6310,2.8,0.2,Original,0.071428571
2024,ITA,MYS,6310,2189660.0,156980.058,Original,0.071691522
2024,SAU,SOM,6310,69500.0,4533.333,Original,0.065227813
2024,ZAF,SAU,6309,371.07,24.988,Original,0.067340394
2024,BEL,EGY,6310,2880.13,240.299,Original,0.083433387
2024,CZE,IND,6309,43931.0,3444.0,Original,0.078395666
2024,EST,PAK,6309,1217070.0,92640.15,Original,0.076117356
2024,IDN,NLD,6309,3640.37,292.0,Original,0.080211627
2024,ITA,SAU,6309,21150.0,1716.419,Original,0.081154563
2024,JPN,DZA,6309,107800.0,8581.831,Original,0.079608822
2024,JPN,TCD,6309,303849.0,24595.962,Original,0.080947977
2024,JPN,MRT,6309,160769.0,13054.424,Original,0.081199883
2024,KEN,MWI,6309,100.2,7.838,Original,0.078223553
2024,KOR,TON,6309,4825.0,374.0,Original,0.077512953
2024,KOR,TUN,6309,105781.0,8136.0,Original,0.076913623
2024,HUN,CAN,6310,25980.0,2158.0,Original,0.083063895
2024,HUN,HKG,6310,133674.0,10914.0,Original,0.081646393
2024,POL,IND,6309,12589775.0,1036486.0,Original,0.082327603
2024,PRT,IND,6309,1572310.0,127424.744,Original,0.081043016
2024,PRT,IND,6310,901268.0,69665.874,Original,0.077297623
2024,TTO,VEN,6309,1700.0,133.331,Original,0.07843
2024,SWE,DEU,6310,19000.0,1608.685,Original,0.084667632
2024,SWE,MEX,6310,3060000.0,233921.726,Original,0.076445008
2024,CZE,BEL,6309,558600.0,51231.0,Original,0.091713212
2024,FRA,IND,6309,2274674.752,204050.364,Original,0.089705293
2024,FRA,IND,6310,7130234.0,616799.917,Original,0.086504863
2024,JPN,LBN,6309,95550.0,8423.275,Original,0.088155678
2024,JPN,MWI,6309,95403.0,8469.52,Original,0.088776244
2024,ITA,THA,6310,261076.0,23876.88,Original,0.091455668
2024,KGZ,UZB,6310,88350.0,7868.0,Original,0.089054895
2024,LTU,LVA,6310,1692279.1,153442.0,Original,0.090671805
2024,NLD,IND,6309,3502430.0,300636.585,Original,0.085836572
2024,POL,IND,6310,14858076.0,1272567.0,Original,0.085648169
2024,PRT,USA,6310,10001.0,873.928,Original,0.087384062
2024,ROU,DEU,6310,234221.0,21796.2,Original,0.093058265
2024,SWE,PHL,6309,106616.911,9652.11,Original,0.09053076
2024,TGO,AUS,6310,25000.0,2316.331,Original,0.09265324
2024,AUS,SGP,6310,510.0,53.453,Original,0.104809804
2024,BEL,DEU,6310,10959260.0,1093832.305,Original,0.099808957
2024,BGR,GRC,6310,122276.0,12425.314,Original,0.101616949
2024,BGR,IND,6310,226800.0,23622.644,Original,0.104156279
2024,DNK,IND,6309,112860.0,10906.984,Original,0.096641715
2024,DNK,TUR,6310,283.0,28.138,Original,0.099427562
2024,EST,POL,6310,29675.0,2920.38,Original,0.098412131
2024,HUN,IND,6309,1112243.0,106103.0,Original,0.095395521
2024,ITA,PHL,6309,25779.0,2701.422,Original,0.104791575
2024,ITA,IND,6309,5959750.0,625363.417,Original,0.104931149
2024,ISL,DNK,6310,267270.0,27384.483,Original,0.102459996
2024,ITA,IND,6310,12712240.0,1330151.567,Original,0.104635498
2024,KAZ,UZB,6310,998608.0,98115.2,Original,0.098251967
2024,LVA,GBR,6310,20.0,2.096,Original,0.1048
2024,SAU,SOM,6309,3000.0,285.333,Original,0.095111
2024,IND,GAB,6309,26700.0,2742.75,Original,0.102724719
2024,SGP,IND,6309,877560.0,86586.674,Original,0.098667526
2024,IND,COG,6310,24300.0,2376.067,Original,0.097780535
2024,SGP,PAK,6310,39864.536,4116.796,Original,0.103269633
2024,AUS,TON,6310,1190.0,133.962,Original,0.112573109
2024,BEL,ARE,6310,188659.8,20418.458,Original,0.108228981
2024,SLV,GTM,6310,4970217.6,524431.05,Original,0.105514706
2024,DEU,IND,6309,2311070.0,246233.859,Original,0.106545392
2024,DEU,PAK,6310,161315.0,18382.871,Original,0.113956365
2024,DEU,IND,6310,586020.0,65886.188,Original,0.112429931
2024,GTM,HND,6310,218172.0,23869.0,Original,0.109404507
2024,IRL,AFG,6309,19860.0,2205.891,Original,0.111072054
2024,IRL,VNM,6309,10.0,1.082,Original,0.1082
2024,ITA,BIH,6310,24406.0,2768.486,Original,0.113434647
2024,KOR,VNM,6310,98440.0,10665.0,Original,0.108340106
2024,ROU,MAR,6309,31748.0,3536.59,Original,0.111395678
2024,SAU,TCD,6309,7000.0,800.0,Original,0.114285714
2024,MAR,TCD,6310,12.0,1.308,Original,0.109
2024,SGP,BGD,6309,23560.0,2640.257,Original,0.112065238
2024,AGO,GAB,6309,400.0,46.0,Original,0.115
2024,BEL,IND,6309,4393540.0,520233.98,Original,0.118408841
2024,BEL,SVK,6310,120178.0,14542.16,Original,0.121005176
2024,CHN,PYF,6309,370.0,44.0,Original,0.118918919
2024,FIN,UKR,6309,6188.0,764.949,Original,0.123618132
2024,FJI,WSM,6310,894.52,110.215,Original,0.123211331
2024,GRC,GHA,6309,21000.0,2597.713,Original,0.123700619
2024,HND,CRI,6309,256.0,30.0,Original,0.1171875
2024,LTU,IND,6309,251916.0,29432.0,Original,0.116832595
2024,ISL,LTU,6310,1070380.0,124032.953,Original,0.115877495
2024,IDN,JPN,6310,63.34,7.42,Original,0.117145564
2024,ITA,ISR,6310,93590.0,10787.873,Original,0.115267368
2024,NZL,MYS,6309,48571.0,5639.988,Original,0.116118425
2024,ROU,IND,6309,194570.0,22736.45,Original,0.116854859
2024,MAR,IND,6310,28120.0,3446.868,Original,0.122577098
2024,TZA,MWI,6309,21230.0,2604.121,Original,0.122662317
2024,AUS,NLD,6310,10.0,1.32,Original,0.132
2024,SLV,HND,6309,412224.1,55401.4,Original,0.134396315
2024,EST,IND,6310,102211.0,13261.56,Original,0.129746896
2024,HKG,BEN,6309,10258.0,1314.482,Original,0.128142133
2024,HUN,IND,6310,3444138.0,449549.0,Original,0.130525838
2024,ITA,PAK,6310,544762.0,70087.119,Original,0.128656402
2024,ITA,SEN,6310,75355.0,9475.934,Original,0.125750567
2024,NOR,BEN,6309,700.0,93.059,Original,0.132941429
2024,NOR,KEN,6309,3520.0,472.183,Original,0.134142898
2024,POL,PAK,6309,21496800.0,2723370.0,Original,0.126687228
2024,POL,CZE,6310,3962797.0,500107.0,Original,0.126200509
2024,SVN,BEL,6309,16680.0,2149.537,Original,0.128869125
2024,SVK,IND,6310,497554.0,63003.202,Original,0.126625858
2024,ESP,IND,6309,1596490.0,200329.127,Original,0.125480978
2024,SWE,SRB,6309,58523.382,7759.539,Original,0.132588698
2024,TZA,COM,6309,973844.0,130540.68,Original,0.134046808
2024,UKR,MDA,6310,65397.0,8641.83,Original,0.132144135
2024,AUS,EGY,6309,9800.0,1385.811,Original,0.141409286
2024,BIH,IRQ,6309,8860.0,1240.089,Original,0.139964898
2024,AUS,MNG,6310,100.0,13.858,Original,0.13858
2024,BEL,CZE,6310,278061.0,39015.432,Original,0.140312493
2024,CHN,SYC,6309,23780.0,3442.0,Original,0.144743482
2024,CHN,EGY,6309,117615.0,16564.0,Original,0.140832377
2024,CRI,CHL,6309,210929.0,30530.4,Original,0.144742544
2024,CZE,TUR,6310,21696.0,3047.0,Original,0.140440634
2024,EST,IND,6309,156198.0,21854.7,Original,0.139916644
2024,FIN,PAK,6309,49424.0,6746.219,Original,0.136496823
2024,SLV,USA,6310,1702297.68,235683.03,Original,0.138449951
2024,EST,LTU,6310,41713.378,5769.35,Original,0.138309345
2024,DEU,AFG,6309,150.0,20.957,Original,0.139713333
2024,DEU,AUT,6310,2208215.0,307995.611,Original,0.139477185
2024,LTU,IND,6310,1850200.0,260625.0,Original,0.14086315
2024,MYS,GAB,6310,3512.4,481.161,Original,0.136989238
2024,SVK,NGA,6309,24000.0,3428.981,Original,0.142874208
2024,ESP,EGY,6309,10160.0,1419.871,Original,0.139751083
2024,BFA,MLI,6309,1000.0,137.436,Original,0.137436
2024,CHN,URY,6309,103.0,15.0,Original,0.145631068
2024,HRV,PAK,6309,592360.0,87158.0,Original,0.147136876
2024,FIN,ARE,6309,24782.0,3778.637,Original,0.152475063
2024,GRC,SLE,6309,35490.0,5292.84,Original,0.149136095
2024,HUN,SVK,6309,3693320.0,535702.0,Original,0.145046192
2024,ITA,BIH,6309,120348.0,18462.415,Original,0.153408573
2024,ITA,PAK,6309,19615700.0,3026013.606,Original,0.15426488
2024,SAU,SDN,6309,5800.0,893.333,Original,0.154022931
2024,NLD,IND,6310,5805846.0,842502.22,Original,0.14511274
2024,POL,LVA,6310,2585797.0,387823.0,Original,0.149981998
2024,ROU,PAK,6310,261580.0,39325.27,Original,0.150337449
2024,IND,TGO,6309,4.027,0.588,Original,0.146014403
2024,SGP,ESP,6310,10.0,1.497,Original,0.1497
2024,ZAF,ITA,6310,16097.0,2459.918,Original,0.152818413
2024,ESP,SAU,6309,260190.0,40251.132,Original,0.154698997
2024,SWE,TUR,6310,75256.637,11450.052,Original,0.15214674
2024,TZA,ESP,6309,5844.0,893.902,Original,0.152960643
2024,TUR,OMN,6310,98360.0,15040.0,Original,0.152907686
2024,AGO,ETH,6310,730.49,118.92,Original,0.162794836
2024,AGO,LAO,6310,1514.84,242.89,Original,0.160340366
2024,BEL,PAK,6310,793952.5,129902.421,Original,0.163614852
2024,CHN,BRN,6309,53955.0,8658.0,Original,0.160467056
2024,CHN,MUS,6309,22255.0,3566.0,Original,0.160233655
2024,CAN,KOR,6310,238730.0,37431.567,Original,0.156794567
2024,CHN,NIC,6310,50.0,8.0,Original,0.16
2024,BEN,TGO,6310,60000.0,9897.5,Original,0.164958333
2024,DOM,IND,6310,1720682.0,278302.652,Original,0.161739736
2024,FIN,JOR,6309,14320.0,2308.469,Original,0.161205936
2024,FIN,IND,6309,105310.0,17232.304,Original,0.163634071
2024,IDN,KGZ,6309,295.3,48.6,Original,0.164578395
2024,IRL,TZA,6309,12000.0,1948.285,Original,0.162357083
2024,JPN,THA,6310,390398.0,62940.03,Original,0.161220165
2024,NIC,PRY,6309,2960.7,480.0,Original,0.162123822
2024,NOR,FIN,6309,62750.0,9972.051,Original,0.158917147
2024,ROU,PAK,6309,712144.0,112023.26,Original,0.157304225
2024,SVK,IND,6309,1104519.0,175515.568,Original,0.158906789
2024,ZAF,PAK,6310,7940.0,1306.151,Original,0.164502645
2024,ESP,IDN,6310,65500.0,10261.62,Original,0.156665954
2024,UKR,POL,6309,631153.0,103357.52,Original,0.163759849
2024,BEL,BLR,6310,90476.0,15355.342,Original,0.169717295
2024,BIH,TUR,6310,14000.0,2328.345,Original,0.166310357
2024,CHN,HUN,6309,23700.0,4029.0,Original,0.17
2024,CHN,JAM,6309,81105.0,13738.0,Original,0.169385365
2024,DOM,BOL,6310,39152.0,6838.6,Original,0.174667961
2024,DOM,PAK,6310,452734.0,78269.392,Original,0.17288163
2024,NLD,MOZ,6309,485548.0,80525.859,Original,0.165845311
2024,PAK,KAZ,6309,401018.0,66987.436,Original,0.167043464
2024,PRT,TGO,6309,24302.0,4029.079,Original,0.165792075
2024,SAU,CMR,6309,63700.0,10685.866,Original,0.167752998
2024,PHL,KHM,6310,1123470.0,190752.0,Original,0.169788245
2024,SGP,USA,6309,351290.0,61350.812,Original,0.174644345
2024,AZE,IRN,6309,65.0,11.76,Original,0.180923077
2024,FJI,TON,6309,250.0,44.086,Original,0.176344
2024,FRA,PAK,6309,32203250.0,5956627.585,Original,0.184969765
2024,ECU,BRA,6310,72793.0,13102.74,Original,0.18
2024,GRC,KEN,6309,36855.0,6784.361,Original,0.184082513
2024,CIV,BFA,6309,70270.0,12859.492,Original,0.183001167
2024,IDN,THA,6310,55000.0,10000.0,Original,0.181818182
2024,ITA,MMR,6310,100899.0,18301.137,Original,0.181380757
2024,ITA,HUN,6310,1157807.0,208949.419,Original,0.180469991
2024,ITA,TUR,6310,6431457.0,1142640.623,Original,0.177664349
2024,NLD,MAR,6310,101287.0,17980.504,Original,0.177520353
2024,PRT,TUR,6310,10145.0,1863.122,Original,0.183649285
2024,CHE,BDI,6309,13900.0,2541.908,Original,0.182871079
2024,CHE,BEN,6309,33617.0,5945.885,Original,0.176871375
2024,GBR,VEN,6309,21000.0,3804.9,Original,0.181185714
2024,TUR,RUS,6310,5608.0,1007.0,Original,0.179564907
2024,TUR,SYR,6310,72045.0,13012.0,Original,0.180609341
2024,AUS,IND,6310,47610.0,9241.38,Original,0.19410586
2024,KHM,IND,6310,7720580.0,1438016.66,Original,0.186257595
2024,BEN,LBN,6309,35800.0,6887.363,Original,0.192384441
2024,FIN,BEN,6309,391133.0,76055.815,Original,0.194450008
2024,EST,RUS,6310,457600.0,88021.15,Original,0.192353912
